Release ID,Artist,Title,Year,Genres,Formats
3121196,Die Großstadtkinder Und Das Orchester Carl De Groof,Frische Luft Ist Gesund / Heraus Aus Den Federn,0,Pop,Shellac
4529798,Akins Birmingham Boys,There Ain't No Flies On Auntie / I Walked And Walked,1929,"Folk, World, & Country",Shellac
2595256,Joan Sawyer's Persian Garden Orchestra,"Valse Boston / When You're A Long, Long Way From Home",1915,Jazz,Shellac
4119919,Six Jumping Jacks,When Sweet Susie Goes Steppin' By / Nagasaki,1928,"Jazz, Pop",Shellac
3761214,Bernard Hilda Y Su Orquesta,"Usted No Dirá Siempre No / ¡Uh, Uh!",1943,Jazz,Shellac
4645383,NBC's Chamber Music Society Of Lower Basin Street,NBC's Chamber Music Society Of Lower Basin Street,1941,"Jazz, Pop",Shellac
3577887,Mischa Elman,Tango,1919,Classical,Shellac
3954901,Jelly Roll Morton And His Orchestra,Big Fat Ham / Muddy Water Blues,1923,"Jazz, Blues",Shellac
3952517,Karl Priester,Neapolitanische Nacht / Wenn Zwei Sich Lieben,0,Pop,Shellac
679924,Julia Lee & Her Boy Friends,I Didn't Like It The First Time / Sit Down And Drink It Over,1949,Blues,Shellac
4175224,Bill Boyd And His Cowboy Ramblers,Red Lips / I'll Find You,1938,"Folk, World, & Country",Shellac
4989545,Die Melodios,Schwalbenlied / Unter Dem Sternenzelt,1942,Pop,Shellac
3532998,Jan Garber And His Orchestra,Your Eyes Have Told Me So / Sleep,1936,"Jazz, Pop",Shellac
4806776,Das Orchester Der Staatsoper Berlin Conducted By Leo Blech,"Serenade, Op. 48",1931,Classical,Shellac
3342467,Charles Harrison (3) / Louise Terrell - William Robyn,I'll Be With You In Apple Blossom Time / Tripoli,1920,Pop,Shellac
4774314,Jo Privat Et Son Ensemble,Au Petit Bal Sous La Lune / La Chanson De L'Amour,0,Pop,Shellac
3177170,"Ben Light, Herb Kern and Lloyd Sloop",Siboney,0,Jazz,Shellac
4993050,"Beverley Sisters, The",Teasin' / My Heart Cries For You,1951,Pop,Shellac
