 Release ID,Artist,Title,Year,Genres,Formats
2596146,Death Cab For Cutie,Transatlanticism,2003,Rock,Cassette
3419252,Electric Light Orchestra,Out Of The Blue,1992,Rock,Cassette
4260879,"Terror Fabulous, Louie Culture & Daddy Screw",Pipper Promotions Presents Mad House Crew Live,1993,Reggae,Cassette
1094804,69db,Live In Jerusalem,1998,Electronic,Cassette
4421588,Ano (2),Shit Just Got Real!,2013,Rock,Cassette
3191878,Miguel Aguado y Pilar Aguado,La Fe Mueve Montañas,1994,Non-Music,Cassette
4013603,Grausamkeit,Nostalgia - Okkultes Blut,2001,Rock,Cassette
1059066,Alien Brains,Menial Disorders,1980,Electronic,Cassette
4249700,Bruce Hornsby And The Range,Scenes From The Southside,1988,Rock,Cassette
944226,Backstreet Boys,Quit Playing Games (With My Heart),1997,Pop,Cassette
2638044,Various,Undefeated - A Benefit For The Miners,1992,"Rock, Blues, Non-Music, Pop, Folk, World, & Country",Cassette
4358099,Klaus Schulze,Timewind,0,Electronic,Cassette
389819,John Farnham,Burn For You,1990,Rock,Cassette
2062708,My Bloody Valentine,Isn't Anything,1988,Rock,Cassette
1231179,Wether / Women In Tragedy,Split,2008,Electronic,Cassette
3793855,INXS,Elegantly Wasted,1997,Rock,Cassette
1448532,Paul McCartney,Press To Play,1986,"Rock, Pop",Cassette
727418,Alain Jans,Les Heures Canoniales,1997,Electronic,Cassette
4289732,DJ Easyone,Killer Grooves,1998,"Electronic, Hip Hop, Funk / Soul",Cassette
3630568,Creedence Clearwater Revival,Cosmo's Factory,1983,"Rock, Blues",Cassette
4604162,Various,Anni '80,1980,Pop,Cassette
2144669,Micky Finn,Live At The Eclipse - Mickey Finn 10,1992,Electronic,Cassette
4946975,George Michael,Faith,1988,"Electronic, Rock",Cassette
4725895,They Might Be Giants,S-E-X-X-Y,1996,"Electronic, Rock",Cassette
3670559,No Sound,PiaNoSound #11 To #26,2012,"Electronic, Jazz",Cassette
1601120,To Hell With Burgundy,Earthbound,1989,Rock,Cassette
1737262,A.A.Kibanov,Пизда Карасик и Пшеничные Гномики,2009,Non-Music,Cassette
260178,David Sylvian & Robert Fripp,The First Day,1993,Electronic,Cassette
3057752,Shelter (2),Mantra,1995,Rock,Cassette
4427650,"Martti Talvela, Pentti Savolainen","Sinuhun Turvaan, Jumala",1976,Classical,Cassette
4634251,Little Jimmy O'Rourke,My Paramour Absconded with Electric Indignation,1999,Rock,Cassette
2867214,Bathory,Hammerheart,0,Rock,Cassette
4511040,Dire Straits,Brothers In Arms,1985,Rock,Cassette
4350345,Le Show,Quelle Heure Est-Il ?,1985,Electronic,Cassette
518721,Jessica Rylan & Josh Hydeman,Thrasher / Princess,2005,Electronic,Cassette
3591380,Omul Cu Șobolani,Mâinile Sus!,2002,Rock,Cassette
3564196,Dan Deacon,Bromst,2009,"Pop, Rock",Cassette
4935731,Sly & Robbie,Rhythm Killers,0,"Electronic, Reggae, Funk / Soul",Cassette
3707736,"Velvet Underground, The",The Velvet Underground & Nico,1995,Rock,Cassette
3867886,Falsalarma,Revolución Del Sonido,1997,Hip Hop,Cassette
492901,Various,Hits Forever Young,1986,"Electronic, Rock",Cassette
1899979,Ed Van Fleet,Christmas II,0,Electronic,Cassette
1892134,"Colour Theory, The",Steel Glass Shadow,1990,Rock,Cassette
3238830,James Patterson (3) With Andrew Gross (2),2nd Chance,2002,Non-Music,Cassette
2889384,Nastran,Merkabah,2011,Rock,Cassette
2778064,Various,Le Controle De La Violence,1990,Rock,Cassette
3604362,Slub (2),Slub (Special BSide Readers' Edition),1987,Rock,Cassette
4871523,Pizza Hi Five,Back To The 4 Track Demo 2013,2013,Rock,Cassette
4193953,Da Lench Mob,Planet Of Da Apes,1994,Hip Hop,Cassette
3223224,Deep Wound,Demo,1983,Rock,Cassette
395000,Seal,Prayer For The Dying,1994,Rock,Cassette
2812339,Government Alpha,Gradual Erosion,2011,Electronic,Cassette
1466769,Perdition (4),Demo 2000 Y.A.B.B.,2000,Rock,"Cassette, Cassette"
1466769,Perdition (4),Demo 2000 Y.A.B.B.,2000,Rock,"Cassette, Cassette"
4863728,"S.O.S. Band, The",On The Rise,1983,"Electronic, Funk / Soul",Cassette
1907688,Various,Tape Horn,1992,"Electronic, Hip Hop, Rock, Pop",Cassette
3795035,Masterboy,Different Dreams,1994,Electronic,Cassette
2829840,Otroci Socializma,Kri,1986,"Rock, Funk / Soul",Cassette
4450676,Descruath,Daimonium,1999,Rock,Cassette
2505694,M. Geddes Gengras,Enduring Doubt,2010,Electronic,Cassette
2336036,Ce Ce Peniston,I'm Movin' On,1996,"Hip Hop, Funk / Soul",Cassette
2732267,Will To Power,"Baby, I Love Your Way/Freebird Medley (Free Baby)",1988,Funk / Soul,Cassette
3290122,Don Francisco (2),Forgiven,1977,"Pop, Folk, World, & Country",Cassette
4777325,Nils Lofgren,I Came To Dance,1977,Rock,Cassette
4282307,DJ C.A.,No. 16,1995,Electronic,Cassette
3678431,Snap!,World Power,1990,"Electronic, Hip Hop",Cassette
3222086,Various,Fucking Hardcore #6,1997,Electronic,Cassette
4333986,"Police, The",Reggatta De Blanc,0,Rock,Cassette
4686346,Cameo,Emotional Violence,1992,"Electronic, Hip Hop, Funk / Soul",Cassette
1311977,Miles Davis,Miles Davis' Greatest Hits,0,Jazz,Cassette
3615235,Klaus & Klaus,Der Eiermann,1990,Pop,Cassette
4854667,Iron Maiden,The X Factor,1995,Rock,Cassette
2480929,Ноль,Полундра!,1998,Rock,Cassette
3880136,DJ Binman,The Golden Years,1997,Electronic,Cassette
2218344,Amon Düül II,Vive La Trance,1973,"Electronic, Rock",Cassette
4017811,Various,A Diamond Hidden In The Mouth Of A Corpse,1985,"Electronic, Rock, Non-Music",Cassette
582008,Telepherique,Alltag,1991,Electronic,Cassette
4401787,Unknown Artist,Hartford On Tour,1987,Non-Music,Cassette
4729450,Red Hot Chili Peppers,Behind The Sun,1992,Rock,Cassette
3648552,Bloodgood,Detonation,1987,Rock,Cassette
2125977,"Pet Shop Boys / Daffy Duck Feat. Groove Gang, The",Where The Streets Have No Name / Party Zone,0,Electronic,Cassette
3595236,Mater Suspiria Vision,The Drüghoüse Tapes Volume Four,2012,Electronic,Cassette
1088711,FKY,Keep PWR On,1998,Electronic,Cassette
1780864,Dave Stewart And The Spiritual Cowboys,Crown Of Madness,1991,"Electronic, Rock",Cassette
2852749,Mrtvá Budoucnost / Active Minds (2),Split Live Tape,1996,Rock,Cassette
1276557,Goldenrod,Korova Scumhaters,1995,Electronic,Cassette
4669655,"Antiprism, The",Demo 08,2008,Rock,Cassette
1429147,Mike Oldfield,Exposed,1984,Rock,Cassette
4559515,Laibach,Let It Be,0,Rock,Cassette
3383452,"Normals (3), The",The Normals,2007,Rock,Cassette
3775018,Shit Life / Diseksa,Exclaim The Suffer,2011,Rock,Cassette
2925231,Astral Social Club,Ach / Och,2011,Electronic,Cassette
1518373,Mutant Ape / Karst (2),Mutant Ape / Karst,2008,Electronic,Cassette
4146839,Various,DISCOland,2002,Electronic,Cassette
1954965,Tiny Toon Adventures,Tiny Toons Sing!,1992,"Children's, Stage & Screen",Cassette
1696223,Joy Division,Permanent: Joy Division 1995,1995,Rock,Cassette
2321892,Necrobutcher (2),Corrosive Noisy Torment,1989,Rock,Cassette
1674420,Rockwell,Somebody's Watching Me,1984,Electronic,Cassette
