Release ID,Artist,Title,Year,Genres,Formats
3219625,CPI,"Live For Original Plumbing & Toronto Pride, 2010-07-01",2010,"Electronic, Hip Hop, Pop",File
2893945,Elan Stouffer,Bleep Bloop Brrrrmmp EP,2011,"Electronic, Hip Hop",File
3870847,Tra LaLa,Know Her,2007,Electronic,File
3357668,"Bevis Frond, The",Hit Squad,0,Rock,File
2232698,XI (3),32 Eks E.P.,2010,Electronic,File
2557006,Mudkid,The Sugar Express E.P,2010,Electronic,File
3747163,Snook (6),Message From Dread / I Will Move The Earth,2009,Electronic,File
3338448,Digital Punk & MC Jeff,Can't Be Stopped / Keep It Bouncing (The R3belz Remix),2012,Electronic,File
4476031,Deddley,Clueless (Cruze & Nelza's Morning Tipple Mix),2012,Electronic,File
3594936,BT Feat. Rob Dickinson,Always,2011,Electronic,File
4198537,Various,1st Selection of The Naughtiest Remixes,2013,Electronic,File
4396833,Arte Sacra Atelier,The Shopenhauers,2012,"Electronic, Hip Hop",File
2005553,Lentos,Forget About Us,2009,Electronic,File
807632,Yanave Pres. Evanya,Las Perillas,2006,Electronic,File
2484315,Hellsystem,Enemy,2008,Electronic,File
3385445,Cari Lekebusch & Jesper Dahlbäck,Hands On Experience 2,2011,Electronic,File
4969200,Tempo Giusto,From The Core,2013,Electronic,File
1712827,Josh Mosh & Hatzy,Stage EP,2009,Electronic,File
2290907,Thomas Kelle,Laura,2010,Electronic,File
2636686,Embryonik,Space Cadet,2011,Electronic,File
4169132,"Layabouts, The & Jem Seed Feat. Yannis",Sunshine (Part 1),2005,Electronic,File
4774021,Crank (15),Royal Thrush,2012,Electronic,File
3582298,Various,Elements 1,2012,"Electronic, Rock, Non-Music, Folk, World, & Country",File
2731683,"Ekunhaashaastaack / Fuck, The Retarded Girl",Untitled,2009,Electronic,File
2407661,Paolo Driver & Vlay Moscow,Disco Croccante,2010,Electronic,File
3419223,Christian Dehugo,Retrosul (Remixes 2011),2011,Electronic,File
4700599,Nanni (2),Keep Control EP,2013,Electronic,File
4200344,Mesh (2),Merry Christmas 2012,2012,"Electronic, Rock",File
2611124,CraigEmoson & Monomonkey,Data Transfer,2010,Electronic,File
2929015,Acidfloor,4.12.2010 Scherer 8 Berlin I-III,2011,Electronic,File
2134863,Twinbeat,Try To Fly EP,2008,Electronic,File
951520,Dualton,Papercut (The Faith) / You Understand,2007,Electronic,"Vinyl, File"
1072129,Fady Ferraye,Psycho Kinetic Moon,2007,Electronic,File
2884835,Wrexile,Forests Of The Free,2009,Electronic,File
2582056,Extrawelt,My Stupid,2010,Electronic,File
3439089,Fabrice Torricella,Tsunamy,2010,Electronic,File
1800687,Lust Addict,Communic EP,2008,Electronic,File
4860158,Ukrainian Hardstylerz,Pure Seduction,2011,Electronic,File
4635501,Matias Rivero,Caer En El Pecado EP,2009,Electronic,File
4562862,She Past Away,Kasvetli Kutlama,2010,"Electronic, Rock",File
3508511,Gonza Algue,Travel Noise EP,2012,Electronic,File
2546060,Mike Danis,Greenlight E.P,2010,Electronic,File
2789117,Mmadcatz,Feel Like Mad EP,2010,Electronic,File
1883725,Owen-G & First (2),Noize Beat,2009,Electronic,File
1627661,Cagey House,Drawing Monsters,2008,"Electronic, Funk / Soul, Rock",File
3914758,Bull Of Heaven,225: When Hostilities Shall Cease On The Part Of The Aggressors,2011,"Electronic, Rock",File
2194402,Danger Dan,Coming Out EP,2008,Hip Hop,File
3576639,DJ Dizmaster Feat. Jessica (49),Shiver,2012,Electronic,File
1869224,Soulja Boy,Crank That (Soulja Boy),2007,Hip Hop,File
4200275,Nigel Hayes & Clare Large,Infusion EP,2013,Electronic,File
1973012,Darwin & Ant Johnson / DJ Fracus / DJ Entity,The Hardcore Underground EP,2009,Electronic,File
345786,Lys (3),Ion,2004,Electronic,File
3059672,Brian Grainger / Biathalon,Backwater Fumes,2011,"Electronic, Rock",File
4575588,Pro Era,The Secc$ Tape,2012,Hip Hop,File
1800020,Kaci Battaglia,Crazy Possessive (I'll Muck You Up),2009,Electronic,File
3069053,Dinka (2) & Lizzie Curious,Green Leaf,2009,Electronic,File
1987895,Try and Error,Session 19,2009,Electronic,File
4305946,Thomas Kress,Utilize Me,2013,Electronic,File
1047362,Buzzbrothers,Buzzbrothers EP,2007,Electronic,File
3240579,Super Flu,Brink,2008,Electronic,File
4469152,130 По Встречной На Старенькой Vespa,У Ольги Есть Holga,2013,"Electronic, Pop",File
1622664,El Oso,"Making Love, Making Beds",2008,"Electronic, Pop, Rock",File
2062847,Stasi,L'uomo Libero è Lo Schiavo,2009,Electronic,"File, CDr"
4563286,Emphasis (17),R344 EP Vol. 1,2013,Electronic,File
3767180,Ascension,Someone,2001,Electronic,File
3894973,Viker Turrit,Emporio,2012,Electronic,File
1400794,BioxProduction,Waswhat,2008,Electronic,File
1856481,Under The Influence Of Giants,Mama's Room (Tommie Sunshine's Brooklyn Fire & Brimstone Dub),2009,Electronic,File
1830776,Steve Anderson (6),Before Long,2009,Electronic,File
4854908,God Is An Astronaut,A Moment Of Stillness,2011,Rock,File
2220519,Dyssonox,The One,2010,"Pop, Rock",File
2135111,"Sinistra (3) / Divide, The",Locked Records 03,2008,Electronic,File
2657556,Black Electronics,Rhythmic,2010,Electronic,File
1133941,Albert Maris & Andy Spinelli,Indescribable,2007,Electronic,File
4901545,Crisbeats,Lucky Day,2013,Electronic,File
3853736,Dub Elements,Funk Baby! / Louder,2009,Electronic,File
2757528,Keinzweiter,0710 | Holotrope Gateway,2010,Electronic,File
2712346,Joeb The Man,Unreleased Tracks [4],0,Electronic,File
3056219,"Sirago 17, The",Bedspins EP2,2010,Rock,File
4570725,Erik Bo,Americano,2012,Electronic,File
