Release ID,Artist,Title,Year,Genres,Formats
4807836,Bullet For My Valentine,Scream Aim Fire,2008,"Rock, Stage & Screen","CD, DVD"
1979589,Cowboy Junkies,Trinity Revisited,2007,"Rock, Blues, Folk, World, & Country","CD, DVD"
2610530,Edwin Starr,His Last Ever Performance,2004,Funk / Soul,DVD
3418423,Janet Jackson,The Rhythm Nation Compilation,2002,"Electronic, Hip Hop, Funk / Soul, Pop","DVD, CD, All Media"
2791546,"Beatles, The",Unauthorized,2007,"Non-Music, Rock",DVD
2118493,Hawkwind,Solstice At Stonehenge,2004,Rock,DVD
2042295,Tempsion,Rectifier CD / I.D.E.A.L Live DVD,2004,"Electronic, Rock","CD, DVD"
1876632,Soft Cell,Live In Milan,2002,Electronic,DVD
4893214,Mack Sennett,"$500,000 Reward",1911,,DVD
2497402,Within Temptation,The Silent Force Tour,2005,Rock,DVD
3866801,Prince,Rave Un2 The Year 2000,2009,Funk / Soul,DVD
1763658,Type O Negative,Dead Again,2008,"Rock, Non-Music","CD, DVD"
2007369,Jason Mraz,Jason Mraz's Beautiful Mess - Live On Earth,2009,"Rock, Pop","CD, DVD"
4730029,K-Yo,No Vuelvo A Caer,2011,"Reggae, Latin","CD, DVD"
1640768,Rihanna,Good Girl Gone Bad Reloaded,2008,"Electronic, Hip Hop, Funk / Soul, Pop","CD, DVD"
3306017,Regina Spektor,Far,2009,"Rock, Folk, World, & Country","CD, DVD, All Media"
3512867,Burnt By The Sun,Heart Of Darkness,2009,Rock,"CD, DVD"
2814124,Ария,Все Клипы,2008,Rock,DVD
4032952,Stare Dobre Małżeństwo,Maszeruj Z Chamem,2011,Rock,"CD, DVD"
1937613,Little Sap Dungeon / Perception Cleanse Perception,:Split:,2009,Electronic,"CD, DVD, Box Set"
2684364,Jane's Addiction,Three Days,2003,Rock,DVD
2011800,Covenant,In Transit,2007,"Electronic, Pop",DVD
4818294,Marcia Hines,Discothèque,2006,"Electronic, Funk / Soul","CD, DVD"
1174652,Muse,Black Holes And Revelations,2006,Rock,"CD, DVD"
1278959,Queen,We Will Rock You,2001,Rock,DVD
3819734,Juanes,La Vida Es Un Ratico En Vivo,2008,"Rock, Latin","CD, DVD"
4045401,Jennifer Lopez,Dance Again... The Hits,2012,"Electronic, Hip Hop, Pop","CD, DVD"
2264489,Insurgent Inc.,New Human Urban Integrated,0,"Electronic, Rock",DVD
1274648,Namie Amuro,"Best Tour ""Live Style 2006""",2007,"Hip Hop, Rock, Pop",DVD
2911907,Iggy Pop,Live San Francisco 1981,2005,Rock,DVD
4066979,Distain!,20th Anniversary,2012,Electronic,DVD
2817717,Kylie Minogue,KylieFever 2002:  In Concert - Live In Manchester,2002,Electronic,DVD
2689511,Various,Complete Drum & Bass,2008,Electronic,"CD, DVD"
1882046,Goldfrapp,Wonderful Electric (Live In London),2004,Electronic,DVD
4404946,Boom Boom Satellites,Experienced,2011,"Electronic, Rock","CD, DVD"
1121759,Talk Talk,The Very Best Of Talk Talk - Natural History,2007,"Electronic, Rock","CD, DVD"
3725764,Carcass,Wake Up And Smell The...,0,"Rock, Stage & Screen",DVD
954319,Iggy Pop,From The Front Row... Live!,2003,Rock,DVD
2496119,Nightwish,Made In Hong Kong (And In Various Other Places),2009,Rock,"CD, DVD"
2465441,Τζίμης Πανούσης,Με Λένε Πόπη,2000,"Rock, Stage & Screen","CD, DVD"
3342038,Olivia Newton-John,The Best Of Olivia Newton-John,2004,Pop,DVD
2847287,Erina Mano = Erina Mano,春の嵐,2010,Pop,"CD, DVD"
2718487,Miles Davis,Bitches Brew,2010,Jazz,"CD, DVD"
2121644,Gongmaison,Live At The Fridge : London,2008,"Jazz, Rock","DVD, CD"
4614660,Herb Alpert,Live At Montreux 1996,2006,"Jazz, Funk / Soul, Pop",DVD
3921004,Cyro Baptista,Solos: The Jazz Sessions,2010,Jazz,DVD
2010997,Various,Pop Party 7,2009,"Electronic, Pop","CD, DVD"
2438890,Tracktor Bowling,Tracktor Bowling,2010,Rock,"CD, DVD"
350855,Die Fantastischen Vier,Unplugged,2001,"Hip Hop, Rock",DVD
3251783,Jimi Hendrix,Rainbow Bridge,2000,"Blues, Non-Music, Rock",DVD
4757124,Deacon Blue,When The World Knows Your Name,2012,Electronic,"CD, CD, DVD, All Media"
1302810,Various,Pagan Fire,2008,Rock,"CD, DVD, All Media"
1194255,30 Seconds To Mars,A Beautiful Lie,2006,Rock,"CD, DVD, All Media"
629476,Shania Twain,Up! Close & Personal,2004,Rock,DVD
182434,Orbital,The Altogether 5.1,0,Electronic,DVD
3660167,Albert King With Stevie Ray Vaughan,In Session...,2010,Blues,"CD, DVD, All Media"
4096856,DJ Skae,DJ Skae's Guestlist 2,2012,Hip Hop,"CD, DVD, All Media"
2613749,Naoya Urata Feat. Ayumi Hamasaki,Dream On,2010,"Electronic, Hip Hop","CD, DVD"
3190460,"Allman Brothers Band, The",Live At Great Woods,2000,"Jazz, Rock, Blues",DVD
2600182,David Gilmour,In Concert,2002,"Rock, Blues",DVD
535649,Gorerotted,A New Dawn For The Dead,2005,Rock,"CD, DVD"
2495780,Тараканы!,15 Лет - Крепкие Зубы И Острые Когти,2007,Rock,"CD, DVD"
3296961,Starsailor,On The Outside,2005,Rock,"CD, DVD"
3572020,Anacrusis (2),Annihilation Complete: The Early Years Anthology,2009,Rock,"CD, DVD"
4386933,Ringo Starr,Live At Soundstage,2009,"Rock, Pop","CD, DVD"
2410806,Britney Spears,Live And More!,2000,"Pop, Stage & Screen",DVD
1097142,Roadrunner United,The All-Star Sessions,2005,Rock,"CD, DVD"
4406151,Exist†Trace,Annunciation -The Heretic Elegy-,2006,Rock,"CD, DVD"
2480913,摩天楼オペラ,Murder Scope,2009,"Pop, Rock","CD, DVD"
2160027,Level 42,At Rockpalast,2005,"Jazz, Rock",DVD
819798,Common,Be,2005,Hip Hop,"CD, DVD"
4294251,L'Arc~en~Ciel,ハートに火をつけろ ! Tour '98 Light My Fire,1999,"Rock, Pop",DVD
3307832,Sigur Rós,Inni,2011,"Electronic, Rock","CD, DVD"
1972689,Muse,Sing For Absolution,2004,Rock,"CD, DVD"
2592344,Supertramp,The Story So Far...,2002,Rock,DVD
1262759,Die Ärzte,"Die Band, Die Sie Pferd Nannten",2004,"Rock, Pop",DVD
1810386,ABBA,Arrival,2006,Pop,"CD, DVD, All Media"
1409214,Bloc Party,The Pioneers,2005,Rock,DVD
3290908,Various,"Embrassy - Carmen, Cats & Dreams",1998,Classical,DVD
2717927,Venice (7),Live At The Royal Carré Theatre,2003,Rock,DVD
1808897,Bombee+,Chamber Stories - Live,2009,Rock,DVD
4400127,Various,British Invasion,2010,"Rock, Pop","CD, DVD, Box Set"
3791336,Unearth,III: In The Eyes Of Fire,2006,Rock,"CD, DVD, All Media"
4808128,Various,Lord Of The Decks 3,2005,"Electronic, Hip Hop","CD, DVD"
1888479,Various,Dirty Dancing,2007,"Electronic, Rock","CD, DVD"
1647880,МакSим,Трудный Возраст - Первый Концерт В Москве,2006,"Electronic, Non-Music, Pop",DVD
1740752,Fall Out Boy,* * * * Live In Phoenix,2008,Rock,"DVD, CD"
1700513,Jean-Louis Murat,Charles Et Léo Les Fleurs Du Mal,2007,"Non-Music, Pop","CD, DVD"
3554794,Iron Maiden,"En Vivo! (Live At Estadio Nacional, Santiago)",2012,Rock,DVD
2288833,Wade Marynowsky,Interpretative Dance (Experiments In Real Time Audio Visual Performance 2002-2007),2007,Electronic,DVD
650248,Various,World Traveller Adventures,2004,Electronic,"DVD, CD"
1475917,D.Stop,Nouvelles Du Front,2008,"Electronic, Rock","CD, DVD"
4004846,Bløf,Hier - Het Beste Van 20 Jaar Bløf,2012,"Rock, Pop","CD, DVD, Box Set"
2933653,"Pillows, The",Tokyo Bambi,2008,Rock,"CD, DVD"
2586248,Dream Theater,Official Bootleg: Dark Side Of The Moon,2006,Rock,DVD
4390144,Various,Neo Shimokita Scene And Guitar Pop Uran 04,2003,Rock,DVD
4966618,Queen + Various,The Freddie Mercury Tribute Concert,2013,Rock,DVD
640930,Goldfrapp,Supernature,2006,Electronic,"CD, DVD, All Media"
3820741,Waylon Jennings And The Waymore Blues Band,Never Say Die - The Final Concert Film,2007,"Folk, World, & Country","DVD, CD"
2310842,Various,Music. From. Korea,0,"Hip Hop, Rock, Pop, Classical, Folk, World, & Country","CD, DVD"
3730003,Dashboard Confessional,A Mark ● A Mission ● A Brand ● A Scar,2003,Rock,"CD, DVD"
1831750,Akio Suzuki,点気 (Ki-date),2009,"Jazz, Non-Music","DVD, Box Set"
2973546,Yes,YesSpeak,2003,Rock,DVD
4032745,Van Halen,Broadcast Rarities,0,Rock,"CD, DVD"
4501843,"Spencer Davis Group, The",Official Bootleg & Unplugged,2007,Rock,"CD, DVD"
999542,Various,Festivalguide 2007,2007,"Electronic, Hip Hop, Rock, Reggae, Funk / Soul",DVD
4496158,"A.E. Bizottság, Beatrice (6), Hobo Blues Band, P. Mobil",Fekete Bárányok - Koncert 1980,2003,Rock,"CD, DVD"
2173335,Christophe Maé,Comme À La Maison,2008,Pop,"CD, DVD, All Media"
4658408,Various,Reggae Festival - Best Of,2009,Reggae,DVD
2295669,"Stooges, The",Live At The Lokerse Festival,2006,Rock,DVD
4176043,Paulina Rubio,DVD Regalo / Recopilatorio Video Clips,2006,"Latin, Non-Music, Pop",DVD
4739191,Jeff Buckley,Live At Sin-é (Legacy Edition),2003,Rock,"CD, DVD"
3695983,"Alarm, The",21,2009,"Rock, Pop","CD, DVD"
3240824,Pär Lindh Project,In Concert - Live In Poland,2008,Rock,DVD
4561340,Be Gulls,Be Gulls Too,2013,"Rock, Folk, World, & Country","Lathe Cut, DVD"
4440908,Daemonia,Dario Argento Tribute Live In Los Angeles,2006,"Rock, Stage & Screen","DVD, CD"
1019914,Larry Carlton,In Concert,2002,Jazz,DVD
1824455,Björk,Minuscule,2003,"Electronic, Non-Music, Pop",DVD
1728738,Various,B-1 Dynamite Vol. XIII,2008,Electronic,DVD
1106882,Various,Poultrygeist: Night Of The Chicken Dead,2006,"Rock, Stage & Screen","CD, DVD"
1398316,Mercury Rev,The Dark Is Rising,2002,Rock,DVD
2295432,Anathema,We're Here Because We're Here,2010,Rock,"CD, DVD, All Media"
1778439,Eddy Mitchell,"""Frenchy""",2003,Blues,"CD, DVD"
4808121,Babasonicos,Anoche,2006,"Electronic, Rock","CD, DVD"
3767495,Esne Beltza,Freedom 3 Kolpetan,2011,"Folk, World, & Country, Hip Hop, Reggae, Rock","CD, DVD"
3333205,Deep Purple,Machine Head,0,Rock,DVD
4053621,Joey Ramone,"""...Ya Know?""",2012,Rock,"Box Set, CD, DVD, Vinyl"
1376177,Up-Tight,Live At The Lucrezia,2008,Rock,DVD
1251294,Megaherz,Freiflug,1999,Rock,DVD
4394260,John Adams,Doctor Atomic,2008,Classical,DVD
450518,"G3 (6), Joe Satriani, Steve Vai, Yngwie Malmsteen",G3 - Live In Denver,2004,Rock,DVD
666429,Ben Folds And West Australian Symphony Orchestra,Live In Perth,2005,Rock,DVD
3588928,Ministry / Paul Barker,Fix,2012,"Rock, Non-Music","DVD, CD"
3293368,Björk,The Inner Or Deep Part Of An Animal Or Plant Structure,2004,"Electronic, Non-Music, Pop",DVD
4347174,Yann Tiersen,On Tour,2006,Rock,DVD
2618228,"Michael Schenker Group, The",Walk The Stage (The Official Bootleg Box Set),2009,Rock,"CD, DVD, Box Set"
3649564,Joss Stone,Introducing Joss Stone,2007,"Funk / Soul, Stage & Screen","CD, DVD, All Media"
833712,Melanie C,Live Hits,2006,"Rock, Pop",DVD
4976824,Rui Alves,Desgarrada Dos Pobres,2009,"Latin, Pop, Folk, World, & Country",DVD
4387701,Namie Amuro,5 Major Domes Tour 2012 ~20th Anniversary Best~,2012,"Electronic, Pop","DVD, CD"
2124373,Connie Talbot,Over The Rainbow,2008,Pop,"CD, DVD"
4685709,McFly,Room On The 3rd Floor,2004,Rock,DVD
2023883,Whitesnake,Slip Of The Tongue,2009,Rock,"CD, DVD, All Media"
3877127,Bon Jovi,Most Wanted,2011,Rock,DVD
1563703,Kylie Minogue,Ultimate Kylie,2004,"Electronic, Pop",DVD
4078368,"Benny Anderssons Orkester, Helen Sjöholm & Tommy Körberg",BAO In Box,2012,"Pop, Classical, Folk, World, & Country","Box Set, CD, DVD"
4877047,Screamin' Jay Hawkins,I Put Spell On Me,2004,"Rock, Blues",DVD
