Release ID,Artist,Title,Year,Genres,Formats
2660681,Neil Diamond,Hot August Night,1972,Rock,Vinyl
4257874,Various,Science Fiction Movie Themes,0,,Vinyl
1178760,Shocking Rose,Blow Job,1996,Electronic,Vinyl
2579133,Pink Floyd,One Slip,1988,Rock,Vinyl
115451,Luna Mora,Music For Everyone,1998,Electronic,Vinyl
258765,Whitney Houston,Love That Man (Remixes),2003,Electronic,Vinyl
723557,Various,ハープの個展 = Music Now For Harp,1980,Electronic,Vinyl
1114341,"Salsoul Orchestra, The",Tangerine,1976,"Electronic, Funk / Soul",Vinyl
2472376,France Gall,Et Des Baisers / Mon Bateau De Nuit,1965,"Rock, Pop",Vinyl
4819521,Michael Stein (3),Viva Maria (Wie Fackeln Im Sturm),1992,Pop,Vinyl
4398422,Heidi (14),Todas Las Canciones de Heidi En Español,1975,Children's,Vinyl
1509792,King Scratch (3),Mash Finger,1974,Reggae,Vinyl
204836,Projekt Z,Feel The Hardcore,1994,Electronic,Vinyl
3275581,Okoi Seka Athanase Et Les Grands Colombias Du Peuple,Les Grands Colombias Du Peuple,1979,"Funk / Soul, Blues, Folk, World, & Country",Vinyl
387413,Romanthony's Nightvision,Never Fuck,2002,Electronic,Vinyl
4489800,Squeeze (2),Annie Get Your Gun,1982,Rock,Vinyl
4312299,Masking Sound,Invitation / Mademoiselle Lili,1984,"Jazz, Pop",Vinyl
1124003,Rainer Weichhold,Bamboo / Very Nice,2007,Electronic,Vinyl
37793,Patrik Skoog,Foundation EP,2000,Electronic,Vinyl
3962502,Giuseppe Di Stefano,Sings Neapolitan Songs,0,"Classical, Folk, World, & Country",Vinyl
646026,Jethro Tull,Stand Up,0,Rock,Vinyl
1238381,Kenny Rogers,The Kenny Rogers Singles Album,1978,Rock,Vinyl
28991,Antoine Clamaran,Superdrum Part. 2,2002,Electronic,Vinyl
2724960,Young Cosje,Samaida,1989,"Folk, World, & Country",Vinyl
4539762,Louis Armstrong,"Mack The Knife , Royal Garden Blues, Tiger Rag",0,Jazz,Vinyl
2733593,School Ties,House Of The Rising Sun,1982,Rock,Vinyl
1562088,Big Fun,Can't Shake The Feeling,1989,"Electronic, Pop",Vinyl
2073679,Level 42,Love Games,1981,"Jazz, Funk / Soul, Pop",Vinyl
4929189,Sandy Nelson,Teenage House Party,1962,Rock,Vinyl
984744,Hiroshima (3),One Wish,1985,Electronic,Vinyl
343820,Stetsasonic / Chris Lum,Talkin All That Jazz / Feelin High,2004,Electronic,Vinyl
4312446,L.J.Waiters & The Electrifiers,If You Ain't Getting Your Thing,1976,"Electronic, Funk / Soul",Vinyl
